SensorId,SensoridName,Recordtime,VsrId,CarsTotal,CarsSpeed,Collect,CarsSVo,CarsTVo,CarsLVo,RecordDate,Week,Holiday,Avg,AvgSD,CheckDayData,SmoSpeed003,SmoSpeed004,Pearson004
157,nfbVD-N1-S-83-O-NE-2-??,7:35,1,16,17,37,12,1,3,15/1/2015,4,0,20,-3,1,17.67651425,17.67651425,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,7:40,1,24,20,23,22,1,1,15/1/2015,4,0,20,0,1,17.91207465,17.91207465,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,7:45,1,23,16,64,17,3,3,15/1/2015,4,0,20,-4,1,16.67448011,16.67448011,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,7:50,1,25,16,20,20,2,3,15/1/2015,4,0,20,-4,1,15.43688556,15.43688556,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,7:55,1,27,14,37,23,2,2,15/1/2015,4,0,20,-6,1,15.77521239,15.77521239,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:00,1,22,15,32,17,3,2,15/1/2015,4,0,20,-5,1,16.11353922,16.11353922,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:05,1,17,20,31,15,1,1,15/1/2015,4,0,20,0,1,17.9170408,17.9170408,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:10,1,26,20,32,20,2,4,15/1/2015,4,0,20,0,1,19.72054239,19.72054239,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:15,1,25,19,29,21,1,3,15/1/2015,4,0,20,-1,1,18.78240968,18.78240968,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:20,1,24,19,28,19,3,2,15/1/2015,4,0,20,-1,1,17.84427697,17.84427697,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:25,1,22,15,29,15,5,2,15/1/2015,4,0,20,-5,1,15.96227018,15.96227018,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:30,1,14,12,27,11,1,2,15/1/2015,4,0,20,-8,1,14.0802634,14.0802634,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:35,1,19,16,26,14,3,2,15/1/2015,4,0,20,-4,1,15.17548579,15.17548579,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:40,1,25,18,43,21,2,2,15/1/2015,4,0,20,-2,1,16.27070819,16.27070819,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:45,1,26,14,25,22,2,2,15/1/2015,4,0,20,-6,1,15.96111865,15.96111865,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:50,1,30,19,52,26,1,3,15/1/2015,4,0,20,-1,1,15.6515291,15.6515291,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,8:55,1,17,13,23,10,4,3,15/1/2015,4,0,20,-7,1,15.59738236,15.59738236,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,9:00,1,24,15,28,17,6,1,15/1/2015,4,0,20,-5,1,15.54323562,15.54323562,0.906145025
157,nfbVD-N1-S-83-O-NE-2-??,6:00,1,4,27,6,3,0,1,19/1/2015,1,0,20,7,1,21.45690199,21.45690199,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:05,1,7,20,12,4,2,1,19/1/2015,1,0,20,0,1,20.44523908,20.44523908,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:10,1,9,20,9,9,0,0,19/1/2015,1,0,20,0,1,19.43357617,19.43357617,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:15,1,10,18,7,5,2,3,19/1/2015,1,0,20,-2,1,19.57521819,19.57521819,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:20,1,11,20,12,9,0,2,19/1/2015,1,0,20,0,1,19.7168602,19.7168602,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:25,1,8,21,7,6,2,0,19/1/2015,1,0,20,1,1,20.82332476,20.82332476,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:30,1,8,25,11,7,1,0,19/1/2015,1,0,20,5,1,21.92978932,21.92978932,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:35,1,14,18,12,12,0,2,19/1/2015,1,0,20,-2,1,21.83528238,21.83528238,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:40,1,12,30,11,10,1,1,19/1/2015,1,0,20,10,1,21.74077545,21.74077545,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:45,1,21,22,30,18,2,1,19/1/2015,1,0,20,2,1,21.80153757,21.80153757,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:50,1,32,23,27,29,0,3,19/1/2015,1,0,20,3,1,21.86229969,21.86229969,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,6:55,1,11,20,11,9,0,2,19/1/2015,1,0,20,0,1,21.93114984,21.93114984,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:00,1,27,22,17,24,1,2,19/1/2015,1,0,20,2,1,22,22,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:05,1,24,24,34,21,1,2,19/1/2015,1,0,20,4,1,22.85769006,22.85769006,0.903540776
157,nfbVD-N1-S-83-O-NE-2-??,7:10,1,25,24,35,22,1,2,19/1/2015,1,0,20,4,1,23.71538011,23.71538011,0.903540776
